1472644,2007530,3.5,1676736000
1472644,692850,5.0,1672761600
1472644,1239020,2.5,1681056000
1472644,535930,1.5,1697040000
1646641,1824220,4.5,1678377600
1646641,782330,3.5,1675440000
1700712,262410,4.0,1677772800
1700712,871530,5.0,1687708800
1700712,271590,3.5,1677686400
1700712,518790,3.5,1698768000
1700712,552520,4.0,1689523200
1700712,107410,4.5,1689264000
1700712,292030,3.5,1688659200
1700712,359550,5.0,1688227200
1785735,553640,3.5,1678032000
1785735,2156620,4.0,1677600000
1785735,430960,4.0,1676908800
1785735,1567800,4.0,1675958400
1785735,1111460,3.5,1675612800
1785735,347620,5.0,1675612800
1785735,1829980,4.0,1675353600
1888473,1860860,5.0,1676995200
1916046,621060,3.5,1672848000
1916046,1672970,4.0,1702310400
1916046,1136160,4.5,1702310400
1916046,730,5.0,1702310400
1916046,1454400,5.0,1702310400
1916046,977400,5.0,1702310400
1916046,1262240,1.5,1695139200
1916046,1338770,4.0,1685116800
1916046,578080,5.0,1684339200
1961403,1203420,4.5,1676649600
1961403,2109460,5.0,1676649600
1961403,1515210,5.0,1700582400
1961403,1426210,4.5,1680192000
1961403,609320,3.5,1677600000
1961403,346110,3.5,1673193600
1993013,397540,5.0,1676563200
1993013,534380,4.0,1676217600
1993013,686200,4.0,1689350400
2002962,787480,4.5,1701532800
2002962,1608290,3.5,1701532800
2005621,1642790,5.0,1674835200
2005621,434650,3.5,1674403200
2005621,1432050,4.5,1674230400
2005621,424370,4.5,1675526400
2013832,1149620,5.0,1673884800
2013832,1367300,2.0,1673712000
2013832,1426210,1.0,1702742400
2013832,433340,4.5,1700928000
2013832,1832640,4.5,1700582400
2013832,1987080,4.0,1697212800
2013832,548430,5.0,1688659200
2013832,632360,2.5,1688313600
205,359840,5.0,1672934400
205,1568590,3.5,1672934400
205,271590,5.0,1690560000
205,730,5.0,1702915200
206,1675900,1.5,1674576000
206,1190340,4.0,1702742400
206,704270,2.0,1702656000
2064139,1324780,4.0,1674489600
2064139,783770,1.0,1692288000
2124784,1178830,4.0,1699804800
2124784,589290,4.5,1688140800
2131520,897450,4.0,1698508800
2242312,544810,1.0,1676908800
2246963,624270,3.5,1677254400
2246963,1093910,4.5,1674489600
2246963,420740,4.5,1672675200
2246963,909080,4.0,1692806400
2320979,843380,4.5,1677859200
2325969,1971650,4.5,1678464000
2325969,921570,5.0,1676736000
2325969,814380,5.0,1672588800
2325969,1196590,5.0,1698768000
2325969,1306630,4.0,1697990400
2325969,1369630,4.0,1697990400
2325969,373770,4.0,1694793600
2347184,1487680,5.0,1676044800
2347184,460950,4.0,1698595200
2493008,1002560,4.0,1676563200
2493008,1832640,0.5,1675094400
2493167,298110,3.5,1676908800
2493167,552990,3.0,1674403200
2493167,572410,4.0,1673452800
2493167,292030,4.5,1702483200
2493167,842780,3.0,1700928000
2493167,1518770,3.5,1699200000
2493167,1238810,2.5,1697212800
2493167,289070,2.5,1686585600
2493167,1502970,4.0,1680796800
2508889,1623660,4.5,1692892800
2508889,435150,3.5,1677859200
2508889,108600,1.5,1677340800
2508889,892970,0.5,1676476800
2508889,218230,4.0,1673020800
2508889,632360,0.5,1672588800
2508889,1085660,4.5,1701100800
2508889,346110,4.5,1688227200
2508889,387990,5.0,1687795200
2607406,617670,3.5,1672588800
2607406,892970,3.5,1672588800
2607406,880940,5.0,1672588800
2607406,578080,4.5,1672588800
2607406,728880,4.5,1672588800
2607406,1061090,4.0,1672588800
2607406,304430,3.5,1672588800
2607406,95400,5.0,1672588800
2607406,271590,4.0,1672588800
2818946,780310,3.5,1678118400
2818946,1366540,5.0,1693843200
2818946,105600,4.5,1700582400
2822653,1149660,3.5,1679068800
2928970,1368030,4.0,1702483200
2928970,1151640,4.0,1701619200
2928970,1111460,3.5,1699891200
2928970,746850,5.0,1697472000
2928970,361420,3.5,1693843200
2933669,1295500,5.0,1674316800
2933669,1862520,5.0,1696089600
2933669,346010,4.5,1702828800
2933669,356190,3.5,1702828800
2933669,1318690,4.5,1680451200
2933669,359550,3.0,1679068800
2933669,33230,4.0,1689004800
2933669,976730,4.5,1689004800
2935870,1138100,4.5,1703779200
2935870,588650,5.0,1675526400
2935870,262060,3.5,1679846400
2952881,285190,1.0,1696867200
2962129,1145360,3.5,1677859200
2963588,1531490,4.0,1673971200
2963588,238460,4.0,1701187200
2963588,978780,4.5,1700841600
2963588,413150,4.5,1688227200
2972287,372000,2.5,1697472000
2978140,1145960,5.0,1676390400
2978140,219740,3.5,1701273600
2978140,620,3.5,1685808000
2978140,1426210,4.5,1674144000
2978140,996770,1.0,1683561600
2978140,703080,4.5,1703088000
3011781,1337010,4.5,1676476800
3011781,594650,5.0,1676476800
3011781,730,4.0,1693065600
3019412,1983690,0.5,1677945600
3019412,2161440,2.5,1673625600
3019412,924970,0.5,1673366400
3019412,1009560,4.0,1698336000
3019412,1016180,5.0,1697558400
3019412,1121640,4.5,1694707200
3019412,1407450,5.0,1692028800
3032735,997070,5.0,1703174400
3040067,1966900,2.0,1676131200
3040067,972660,3.5,1700841600
3040067,304430,4.5,1680451200
3040067,601840,5.0,1678809600
3040067,508440,4.0,1678809600
3040067,588650,4.0,1678809600
3040067,1057090,3.5,1678809600
3102733,261550,2.5,1677513600
3102733,1176470,4.5,1676044800
3102733,916440,5.0,1672761600
3102733,1142710,5.0,1690128000
3102733,602960,5.0,1701100800
3102733,1062090,4.0,1696867200
3102733,494840,3.5,1688313600
3102733,1108370,5.0,1702828800
3102733,526870,4.0,1696521600
3122158,1739070,4.0,1677427200
3123492,1783360,4.5,1678032000
3125020,1105420,0.5,1702915200
3128127,281990,5.0,1678291200
3128127,1172470,1.5,1701964800
3133609,2156620,4.0,1678032000
3133609,1202540,3.5,1674921600
3133609,1518770,4.0,1698249600
3133609,1832640,1.5,1696003200
3133609,926340,4.5,1693756800
3133609,1230140,4.5,1687881600
3133609,251570,2.5,1685289600
3133609,775500,3.5,1683561600
3166528,359510,4.5,1672934400
3166528,1161170,3.5,1675526400
3179829,1120950,3.5,1674835200
3179829,769560,4.0,1672761600
3211694,1948980,3.5,1678377600
3211694,1448440,5.0,1677686400
3211694,1938010,5.0,1676476800
3211694,1324530,3.5,1675526400
3211694,1687950,4.0,1675440000
3211694,1000440,2.0,1675267200
3211694,774171,5.0,1674316800
3211694,1426210,5.0,1673798400
3211694,2095300,4.5,1673193600
3245107,990080,3.5,1676131200
3245107,1189490,1.0,1674057600
3245107,1157390,5.0,1672588800
3245107,1245620,5.0,1677772800
3245107,534380,4.5,1675526400
3245107,1111460,2.0,1675353600
3245107,456670,3.0,1701878400
3245107,1325200,3.5,1701273600
3328391,744190,5.0,1676995200
3328391,435120,3.5,1676476800
3328391,367450,5.0,1673452800
3328391,739630,4.0,1673280000
3328391,960910,4.0,1673107200
3328391,550,3.5,1703779200
3328391,418370,4.0,1691856000
3352892,694770,4.0,1678377600
3352892,1091500,0.5,1703692800
3352892,1213210,4.0,1685894400
3352892,292030,4.0,1703865600
3352892,1172380,3.5,1700064000
3352892,236390,1.0,1682438400
3507968,1597480,1.0,1703260800
3538764,447040,3.5,1678032000
3538764,939960,4.5,1677859200
3538764,954850,3.5,1677168000
3538764,1326470,1.0,1677081600
3538764,368070,4.5,1676563200
3538764,2096600,4.0,1675872000
3601982,395170,4.0,1672588800
3625807,543460,1.5,1696435200
3625807,582160,1.0,1697385600
3627922,1254120,0.5,1691337600
3627922,379430,5.0,1676217600
3627922,382310,4.0,1675612800
3627922,242760,4.0,1677859200
3629599,274520,5.0,1702742400
3629599,1296830,4.5,1701273600
3629599,1551360,4.5,1701014400
3629599,814380,4.5,1695139200
3646411,322330,3.5,1674230400
3646411,282800,4.0,1674230400
3646411,578080,0.5,1673539200
3646411,586140,4.5,1703088000
3646411,413150,3.5,1692028800
3646411,1078350,4.0,1691337600
3646411,944020,3.5,1685376000
3671312,1483870,3.0,1699027200
3671312,227940,1.5,1687104000
3671312,794600,3.5,1702310400
3671312,475550,3.5,1699718400
3671312,736220,4.0,1674403200
3671312,1022450,1.5,1674144000
3671312,244850,4.5,1677600000
3693837,2185780,3.5,1673366400
3693837,755790,4.0,1703606400
3693837,629760,4.0,1700928000
3693837,1002930,3.5,1687881600
3693837,230410,4.5,1700668800
3693837,695630,2.5,1696953600
3693837,358130,5.0,1687708800
3720903,572430,4.5,1676304000
3807123,589780,4.0,1676736000
3807123,728880,4.5,1675785600
3807123,1426210,4.5,1675785600
3807123,477160,5.0,1675699200
3807123,739630,4.5,1675699200
3807123,666140,5.0,1688054400
3807123,447530,4.0,1673884800
3807123,638230,3.5,1703433600
3827937,1245620,3.5,1703952000
3827937,835520,4.0,1703779200
3827937,1203220,5.0,1679328000
3849538,1492730,4.5,1673107200
3858220,40700,5.0,1703606400
3858220,952040,4.0,1703520000
3858220,1172380,4.0,1702224000
3858220,292030,5.0,1700668800
4000132,960990,3.5,1702656000
4000132,973580,2.5,1702396800
4000132,460930,5.0,1683043200
4000132,282070,3.0,1677254400
4000132,1216710,4.5,1700582400
4000132,360430,2.5,1698681600
4000132,779340,3.5,1694534400
4164142,1786790,3.5,1698940800
4164142,1551540,0.5,1698249600
4172446,662960,1.0,1676822400
4172446,601150,4.5,1680883200
4172446,550,4.0,1691510400
4239418,572890,5.0,1677081600
4239418,942970,4.5,1676476800
4239418,379430,4.0,1676476800
4239418,1163070,3.5,1676476800
4239418,1172450,3.5,1675526400
4239418,1291340,3.5,1675526400
4250591,1770080,5.0,1675958400
4250591,1330000,4.5,1697212800
4250591,1612620,3.0,1696176000
4250591,1366540,4.5,1675612800
4250591,1128920,5.0,1674144000
4265323,690040,4.0,1703779200
4265323,322500,4.0,1703088000
4265323,271590,3.5,1692115200
4265323,1222670,4.5,1692115200
4265323,394310,3.0,1692115200
4265323,1313140,4.5,1692115200
4302689,220,5.0,1703174400
4302689,218620,5.0,1688227200
4302689,550,5.0,1687622400
4302689,227940,1.0,1701705600
4320317,2096600,4.0,1676649600
4322987,322330,4.0,1700928000
4322987,105600,4.0,1696262400
4322987,550,5.0,1693584000
435,548430,4.5,1675440000
435,519860,3.5,1673625600
4360744,702050,3.5,1675872000
4360744,1777430,3.5,1675526400
4360744,1345740,3.5,1675958400
4360744,1202540,3.5,1675872000
4360744,1735950,4.5,1703606400
4360744,1111460,5.0,1702483200
4360744,1288310,4.0,1701619200
4360744,1250760,4.5,1701532800
4360744,998940,3.5,1701014400
4360744,1506980,4.0,1699891200
4369367,435400,4.0,1703174400
4430286,1451940,3.5,1695484800
4430286,1368910,4.5,1695052800
4430286,1085660,3.5,1695052800
4430286,1037020,5.0,1695052800
4430286,550,4.0,1695052800
4430286,1203420,4.0,1693929600
4430286,594650,4.5,1693756800
4488294,892970,4.5,1701100800
4488294,1294760,1.5,1698076800
4520393,1328840,4.0,1677081600
4520393,2070550,4.5,1676131200
4520393,1969080,4.0,1676131200
4520393,367520,4.0,1674748800
4520393,990630,4.0,1673971200
4520393,1927740,5.0,1673107200
4520393,1927720,4.0,1673020800
4534330,1262060,3.5,1676736000
4534330,292030,4.5,1681488000
4534330,477160,5.0,1700841600
4555834,1334040,4.0,1691424000
4555834,271590,4.0,1681401600
4555834,41070,3.5,1678291200
4555834,222940,3.5,1676131200
4586599,262410,4.0,1703520000
4591773,897450,1.0,1702224000
4634531,1682260,2.0,1677254400
4634531,1067540,4.0,1702569600
4634531,1504500,4.5,1698508800
4634531,690640,3.0,1697212800
4634531,668630,4.5,1683043200
4634531,1283410,4.0,1676390400
4634531,1369630,4.5,1673625600
4634531,412020,4.5,1700496000
4634531,750920,3.5,1698768000
4645091,1579880,4.0,1677945600
4645091,527430,4.5,1685980800
4645091,230410,5.0,1680364800
4656382,1846330,4.0,1698768000
466,2203030,4.5,1675958400
466,2187660,5.0,1675612800
466,1145360,4.5,1675353600
466,2095300,3.5,1673280000
466,2082540,4.5,1703433600
466,1502190,4.5,1701878400
4672604,812140,0.5,1677340800
4672604,730310,1.0,1676304000
4672604,1174180,3.5,1675180800
4672604,292030,5.0,1673884800
4672604,779340,4.0,1697644800
4672604,1954200,4.5,1696089600
4672604,1556790,5.0,1694707200
4672604,1238810,1.0,1685808000
4712998,393080,3.5,1678204800
4712998,1715130,4.5,1678204800
4712998,1938090,0.5,1699718400
4773060,1682060,4.0,1702656000
4815749,1891700,5.0,1674576000
4815749,1078760,4.5,1676131200
4815749,518790,1.0,1687536000
4815749,1085660,2.5,1699113600
4881791,1543030,1.0,1676390400
4881791,1536070,4.0,1674576000
5029963,2167430,4.5,1677427200
5029963,2106520,3.5,1703001600
5029963,337340,4.5,1673625600
519,1326470,3.5,1677340800
519,1335790,0.5,1676390400
519,493520,4.5,1673020800
519,1366540,3.5,1673020800
519,880940,4.0,1673020800
519,1435790,4.5,1673020800
519,967050,5.0,1672934400
519,1281590,4.0,1672934400
519,1571440,3.5,1703952000
5261562,1567800,5.0,1677081600
5261562,412830,3.5,1677081600
5261562,359550,4.0,1677081600
5261562,262060,4.0,1676044800
5268773,1406850,4.5,1674316800
5268773,1174180,3.5,1673712000
5268773,1189490,4.0,1684512000
5268773,1468810,0.5,1682352000
5268773,411300,5.0,1686931200
5268773,292030,3.5,1675699200
5268773,699170,3.5,1675699200
5268773,1335200,4.5,1675699200
5271173,1531490,3.5,1678118400
5271173,2070550,3.5,1676822400
5271173,1969080,4.0,1676304000
5271173,935880,0.5,1676217600
5271173,398850,5.0,1673193600
5406961,1172470,2.0,1703779200
5406961,732690,5.0,1698422400
5406961,730,4.0,1682438400
5406961,1238810,4.0,1674662400
5534151,1361210,3.0,1675958400
5534151,1519060,4.5,1674230400
5534151,814000,4.0,1673625600
5534151,1816570,1.0,1673280000
5534151,529340,2.5,1702569600
5534151,987840,5.0,1701100800
5534151,972660,3.5,1700841600
5534151,1933820,4.0,1700755200
5603380,859580,3.5,1675267200
5603380,1933650,5.0,1701705600
5603380,1011940,3.5,1695744000
5603380,1157390,4.5,1683820800
5611252,1162520,5.0,1678032000
5693009,2024390,5.0,1678377600
5693009,1120810,4.0,1673712000
5693009,814380,3.5,1694361600
5693009,1116880,3.5,1681574400
5693009,1245620,5.0,1679673600
5710358,1647420,5.0,1673366400
5710358,1549970,5.0,1684857600
5710358,270150,5.0,1678032000
5710358,1522820,4.5,1690041600
5710358,1184050,5.0,1695657600
5710358,826630,4.5,1693497600
5746444,1273400,5.0,1695139200
5746444,491540,4.0,1686758400
5746444,895870,3.5,1701705600
5746444,1222730,4.0,1696435200
5746444,578080,2.5,1678550400
5781319,2019370,4.5,1674835200
5781319,2161440,3.5,1673625600
5781319,1623070,4.0,1702396800
5781319,1176470,3.5,1695657600
5781319,597180,5.0,1684425600
5781319,1668690,4.5,1682784000
5822845,2166140,4.5,1674835200
5822845,1135830,4.0,1701446400
5902608,108600,3.5,1677945600
5902608,758370,4.5,1700150400
5902608,1879330,3.5,1689609600
5902608,892970,3.0,1688832000
5902608,987840,5.0,1688313600
5902608,412020,2.5,1679328000
5902608,632360,4.0,1677686400
5902608,1522820,1.5,1694620800
5977996,2130460,3.5,1678204800
5977996,105600,3.5,1677340800
5977996,381210,1.0,1674662400
5977996,1761390,5.0,1703347200
5977996,2022180,4.0,1702828800
5977996,1478160,3.5,1701187200
6050949,895110,5.0,1695744000
6050949,1434480,4.0,1694102400
6050949,1144400,5.0,1678896000
6140168,1140150,4.5,1703001600
618,1547000,4.0,1675958400
618,1038250,3.5,1688486400
618,393080,4.0,1682265600
618,282070,3.5,1677427200
618,1517290,3.0,1703347200
618,1715130,5.0,1699286400
618,1238810,3.5,1685894400
6211496,1293820,3.5,1678032000
6211496,1094820,4.5,1673107200
6211496,1392820,3.5,1703260800
6314377,1621690,3.5,1678204800
6314377,1868140,4.0,1672934400
6370934,597760,3.5,1677427200
6396766,641780,5.0,1703433600
6416670,24010,3.0,1700064000
6445705,594570,5.0,1678291200
6445705,1581770,0.5,1675353600
6445705,1199030,0.5,1698249600
6445705,646570,5.0,1672848000
6519677,743450,4.0,1676304000
6531213,653530,3.0,1673625600
6531213,501300,4.0,1673193600
6531213,1049280,3.5,1700323200
6531213,718670,5.0,1696521600
6531213,413150,4.5,1696521600
6531213,228280,0.5,1696521600
6531213,938560,4.5,1696521600
6531213,1584090,5.0,1691769600
6577166,228380,3.5,1686758400
6788657,1094520,5.0,1702915200
6788657,763890,4.5,1686931200
6788657,1374840,4.0,1686844800
6788657,1105670,3.5,1685980800
6788657,1282730,5.0,1677945600
6788657,1091500,3.5,1702224000
6788657,1249800,4.5,1698508800
6788657,651670,5.0,1694102400
6899135,221380,5.0,1677427200
6899135,285190,1.0,1682524800
6899135,418240,5.0,1701792000
6899135,364360,4.0,1698508800
6899135,230190,3.5,1682524800
6995454,897220,4.0,1676649600
701,646570,4.5,1674230400
701,972660,4.5,1700496000
701,1492360,3.5,1692720000
701,703080,1.5,1691251200
701,609320,3.5,1683820800
7011592,1842810,2.5,1675699200
7011592,1116880,4.0,1673539200
7011592,1188930,4.0,1698854400
7011592,1094520,3.5,1674835200
7011592,1788780,3.5,1674057600
7011592,878380,5.0,1674835200
7016217,1134570,5.0,1697731200
7123460,1605220,3.5,1696262400
7123460,527430,3.5,1687968000
7123460,1157390,3.5,1683561600
7123460,1245620,4.5,1679500800
7123460,204880,0.5,1673452800
7123460,285190,5.0,1697212800
7123460,1151340,1.5,1693065600
7123460,1213210,4.0,1686672000
7330419,366250,1.5,1675958400
7330419,250180,3.5,1675353600
7330419,1437830,5.0,1675267200
7330419,550,0.5,1673712000
7330419,631510,4.0,1698508800
7349843,816340,5.0,1677600000
7349843,1367550,4.0,1676736000
7349843,1172470,4.0,1700928000
7349843,730,4.5,1682956800
7349843,359550,4.5,1678896000
7391328,990920,5.0,1703260800
7393687,1939560,4.5,1678204800
7393687,992300,4.5,1691510400
7393687,570,4.5,1691596800
7443941,1644960,1.5,1676822400
7535387,1144400,3.5,1678464000
7535387,668580,4.0,1677168000
7535387,1687950,3.5,1675440000
7535387,1161870,4.5,1674403200
7535387,1002560,4.0,1674316800
7535387,944020,3.5,1674230400
7535387,1910790,5.0,1674057600
7535387,1551360,4.5,1673712000
7535387,2185770,3.5,1673539200
7608291,1240440,0.5,1678204800
7608291,1250650,3.5,1672502400
7608291,1732190,2.0,1673193600
7701003,1352850,4.5,1674921600
7873997,1537910,1.5,1673193600
7873997,875210,3.0,1673452800
7901850,1594940,3.5,1675872000
7901850,1829420,4.0,1702051200
7901850,1901370,3.5,1682524800
7901850,322330,4.5,1701014400
7901850,400630,4.0,1679673600
7977945,1190340,2.5,1676476800
7988112,1289380,1.5,1673280000
7988112,1468810,3.0,1681920000
7988112,1142710,4.0,1677168000
7988112,1074070,3.0,1692288000
7988112,594650,5.0,1690128000
7988112,261550,4.5,1680019200
7988112,1069640,3.5,1697126400
7988112,1129580,4.5,1695312000
7988112,594570,4.5,1702483200
8171545,1102190,5.0,1676649600
8171545,48000,4.5,1699027200
8171545,683320,3.5,1698508800
8171545,557600,4.5,1695398400
8171545,304430,4.5,1695398400
8171545,322450,4.5,1695398400
8171545,210970,4.5,1688313600
8171545,620,3.5,1677254400
8263339,1016120,4.5,1692547200
8263339,682990,5.0,1681747200
8263339,1151340,2.5,1681488000
8263339,730,5.0,1672934400
8372616,1567800,4.0,1675872000
8372616,765810,3.5,1675526400
8372616,1057090,3.5,1703692800
8372616,728880,5.0,1694361600
8372616,282070,5.0,1694361600
8372616,227300,5.0,1694361600
8407340,281990,1.0,1677859200
8407340,1222670,1.5,1676736000
8407340,1293830,3.5,1674144000
8407340,255710,4.0,1674144000
8407340,684450,5.0,1674144000
8407340,1222140,5.0,1701273600
8407340,289070,1.5,1682524800
8407340,282070,4.0,1682179200
8407340,933820,3.5,1679587200
841,1277930,5.0,1677254400
841,1776970,4.0,1676736000
841,1144400,5.0,1676563200
841,1938090,2.5,1698508800
841,359550,3.5,1695916800
841,1517290,3.5,1695830400
8410415,239140,3.5,1677686400
8410415,1145360,3.5,1676649600
8410415,367520,3.5,1676649600
8436083,289070,5.0,1675180800
8436083,368340,4.0,1672934400
8436083,105600,5.0,1700409600
8436083,418240,4.0,1682265600
8436083,880950,5.0,1682265600
8436083,489520,3.5,1678377600
8655506,1254120,2.0,1678032000
8655506,761890,0.5,1677859200
8655506,570,4.0,1677686400
8748427,1203930,5.0,1676908800
8790708,1718130,4.5,1674489600
8815875,952860,3.0,1676822400
8815875,477160,4.0,1674835200
9000465,1623660,3.0,1675958400
9148357,2167580,3.5,1677340800
925,644930,4.5,1678032000
925,578080,2.0,1689609600
925,503940,4.0,1686326400
925,569480,3.5,1702224000
9295598,297000,5.0,1677081600
9295598,268500,3.5,1673625600
9295598,282070,4.0,1702915200
9336587,1468810,0.5,1682352000
9336587,1075740,4.5,1679673600
9336587,1108370,4.5,1702742400
9336587,424370,4.0,1682438400
9336587,933820,4.0,1680624000
9378913,369990,4.5,1674403200
9421385,359550,3.5,1677340800
9421385,552990,3.5,1676649600
9421385,4000,3.5,1694016000
9421385,337320,5.0,1674144000
9470041,1766100,4.0,1672848000
9470041,1352930,4.5,1702742400
9470041,1286280,3.5,1693843200
9471846,1154040,5.0,1690646400
9471846,952060,1.5,1680624000
9471846,817540,2.0,1685635200
9480991,24010,1.0,1675526400
9480991,805550,3.5,1686931200
9492858,1538460,5.0,1701014400
9492858,1145360,4.5,1701014400
9492858,400,4.0,1701014400
9492858,552520,4.5,1679241600
9492858,730,4.5,1679068800
9492858,220240,4.0,1678723200
9643223,1627680,5.0,1673539200
9643223,1508680,4.0,1673193600
9643223,1203220,3.5,1694966400
9643223,1468810,4.0,1689091200
9744196,435400,3.5,1677859200
9744196,238460,4.5,1677859200
9744196,1172470,5.0,1677859200
9744196,730,4.5,1690732800
9814990,1578860,4.0,1677945600
9846868,1264670,3.5,1677168000
9846868,838350,5.0,1695225600
9846868,292030,3.5,1693065600
9846868,535930,5.0,1685203200
9846868,386360,3.5,1685116800
9846868,1468810,4.5,1677254400
9847649,782330,4.5,1697558400
9847649,1277940,4.5,1697385600
9847649,1985260,4.5,1697299200
9847649,257420,5.0,1696780800
9847649,1832640,5.0,1685203200
9847649,1230140,4.0,1702137600
9847649,750920,3.5,1683993600
9847649,692850,4.0,1682784000
9848354,1683340,1.5,1673971200
9848354,424370,3.5,1676822400
10001619,271590,4.0,1676908800
10001619,1418630,4.0,1676908800
10001619,730,5.0,1676908800
10001619,945360,4.5,1676908800
10001619,714010,3.5,1676908800
10041527,391730,5.0,1672675200
10062857,1442670,3.5,1677945600
10062857,1426210,4.0,1677945600
10062857,271590,4.0,1677945600
10062857,730,4.5,1677945600
10062857,329050,3.5,1677945600
10062857,1326470,3.5,1677427200
10295283,2157680,3.5,1677859200
10295283,2267740,4.5,1677859200
10295283,2203030,5.0,1677600000
10295283,2187660,5.0,1675699200
10295283,2115700,4.0,1675267200
10295283,1910790,3.5,1675094400
10347597,1082430,4.0,1672675200
10347597,1866180,4.0,1691078400
10347597,1245620,4.5,1677340800
10347597,381210,4.5,1676044800
10347597,1092790,4.5,1673971200
10379005,2109640,4.5,1673712000
10379005,48000,4.0,1703779200
10379005,1662840,3.5,1697990400
10379005,1832640,0.5,1695916800
10379005,1518770,4.5,1695398400
10379005,1944250,3.5,1693756800
10379005,1776970,3.5,1691683200
10379005,1069230,5.0,1690732800
10399981,632470,4.0,1676044800
10399981,1515210,4.0,1699027200
10399981,739630,3.5,1694275200
10425059,1947950,4.5,1676217600
10471243,2225070,4.5,1675526400
10471243,292030,4.0,1674921600
10471243,1938090,1.0,1674748800
10471243,400,5.0,1674748800
10660400,424370,4.0,1678204800
10660400,292030,4.0,1702396800
10660400,1549250,4.5,1698076800
10660400,440900,5.0,1694361600
10660400,218230,4.0,1690128000
10660400,1604030,3.5,1684339200
10660400,1128920,3.5,1680969600
10660400,311210,3.0,1680883200
10800683,1504570,2.0,1678032000
10800981,392110,4.0,1677168000
10800981,582160,4.0,1687795200
10800981,346110,3.5,1690819200
10800981,435150,4.5,1679241600
10800981,392160,5.0,1689350400
10800981,1008710,1.5,1684080000
10847507,1574580,5.0,1702915200
10858396,493490,0.5,1698336000
10858396,787860,5.0,1676563200
10858396,270880,4.0,1697472000
10858396,227300,3.5,1690387200
10863626,2050590,4.0,1676044800
10863626,627690,1.5,1694102400
10863626,1408610,1.5,1693929600
10863626,1948280,5.0,1692806400
10863626,1313140,5.0,1692460800
10863626,570,4.0,1697385600
10863626,1182620,3.5,1696089600
10863626,457140,4.5,1702828800
10863626,294100,5.0,1702828800
10906366,553540,3.5,1677600000
10906366,1737340,4.0,1676995200
10906366,1693980,3.0,1674835200
10906366,2231380,1.5,1674576000
10906366,1963370,1.0,1674403200
10906366,402710,1.5,1674144000
10906366,305620,1.5,1703952000
10935319,2285570,4.0,1678291200
